"Subject","Story","Level","Context","Prediction","T_val","z_score"
29,"podcast",1,"Social",15,15,0.555365848965011
29,"podcast",2,"Social",30,30,0.618897916056114
29,"podcast",3,"Social",55,55,0.578296519336451
29,"podcast",4,"Social",75,75,0.624501358171753
29,"podcast",5,"Social",105,105,0.763421441466593
30,"podcast",1,"Social",20,15,0.112141181041012
30,"podcast",2,"Social",35,30,0.127361629027624
30,"podcast",3,"Social",60,55,0.126943138390928
30,"podcast",4,"Social",80,75,0.0533110915512474
30,"podcast",5,"Social",110,105,0.00719239581462472
31,"podcast",1,"Social",15,15,0.555365848965011
31,"podcast",2,"Social",30,30,0.618897916056114
31,"podcast",3,"Social",55,55,0.578296519336451
31,"podcast",4,"Social",75,75,0.624501358171753
31,"podcast",5,"Social",105,105,0.763421441466593
32,"podcast",1,"Social",20,15,0.112141181041012
32,"podcast",2,"Social",30,30,0.618897916056114
32,"podcast",3,"Social",60,55,0.126943138390928
32,"podcast",4,"Social",80,75,0.0533110915512474
32,"podcast",5,"Social",120,105,1.54842007037706
33,"podcast",1,"Social",17,15,0.288363036962602
33,"podcast",2,"Social",35,30,0.127361629027624
33,"podcast",3,"Social",58,55,0.155152724700024
33,"podcast",4,"Social",80,75,0.0533110915512474
33,"podcast",5,"Social",107,105,0.455175906554106
34,"podcast",1,"Social",17,15,0.288363036962602
34,"podcast",2,"Social",33,30,0.171142189005871
34,"podcast",3,"Social",60,55,0.126943138390928
34,"podcast",4,"Social",80,75,0.0533110915512474
34,"podcast",5,"Social",110,105,0.00719239581462472
35,"podcast",1,"Social",17,15,0.288363036962602
35,"podcast",2,"Social",33,30,0.171142189005871
35,"podcast",3,"Social",60,55,0.126943138390928
35,"podcast",4,"Social",77,75,0.396025251523551
35,"podcast",5,"Social",108,105,0.301053139097862
36,"podcast",1,"Social",16,15,0.421864442963807
36,"podcast",2,"Social",31,30,0.469646007039366
36,"podcast",3,"Social",56,55,0.437248587790975
36,"podcast",4,"Social",76,75,0.510263304847652
36,"podcast",5,"Social",106,105,0.609298674010349
37,"podcast",1,"Social",15,15,0.555365848965011
37,"podcast",2,"Social",30,30,0.618897916056114
37,"podcast",3,"Social",60,55,0.126943138390928
37,"podcast",4,"Social",80,75,0.0533110915512474
37,"podcast",5,"Social",110,105,0.00719239581462472
38,"podcast",1,"Social",20,15,0.112141181041012
38,"podcast",2,"Social",35,30,0.127361629027624
38,"podcast",3,"Social",55,55,0.578296519336451
38,"podcast",4,"Social",75,75,0.624501358171753
38,"podcast",5,"Social",110,105,0.00719239581462472
39,"podcast",1,"Social",30,15,1.44715524105306
39,"podcast",3,"Social",60,55,0.126943138390928
39,"podcast",5,"Social",120,105,1.54842007037706
40,"podcast",1,"Social",16,15,0.421864442963807
40,"podcast",2,"Social",35,30,0.127361629027624
40,"podcast",3,"Social",60,55,0.126943138390928
40,"podcast",4,"Social",80,75,0.0533110915512474
40,"podcast",5,"Social",110,105,0.00719239581462472
41,"podcast",1,"Social",20,15,0.112141181041012
41,"podcast",2,"Social",45,30,1.6198807191951
41,"podcast",3,"Social",60,55,0.126943138390928
41,"podcast",4,"Social",85,75,0.517879175069258
41,"podcast",5,"Social",120,105,1.54842007037706
42,"podcast",1,"Social",15,15,0.555365848965011
42,"podcast",2,"Social",30,30,0.618897916056114
42,"podcast",3,"Social",55,55,0.578296519336451
42,"podcast",4,"Social",75,75,0.624501358171753
42,"podcast",5,"Social",105,105,0.763421441466593
43,"podcast",1,"Social",20,15,0.112141181041012
43,"podcast",2,"Social",35,30,0.127361629027624
43,"podcast",3,"Social",60,55,0.126943138390928
43,"podcast",4,"Social",80,75,0.0533110915512474
43,"podcast",5,"Social",110,105,0.00719239581462472
44,"podcast",1,"Social",16,15,0.421864442963807
44,"podcast",2,"Social",31,30,0.469646007039366
44,"podcast",3,"Social",56,55,0.437248587790975
44,"podcast",4,"Social",76,75,0.510263304847652
44,"podcast",5,"Social",106,105,0.609298674010349
45,"podcast",1,"Social",16,15,0.421864442963807
45,"podcast",2,"Social",30,30,0.618897916056114
45,"podcast",3,"Social",60,55,0.126943138390928
45,"podcast",4,"Social",78,75,0.28178719819945
45,"podcast",5,"Social",110,105,0.00719239581462472
46,"podcast",1,"Social",17,15,0.288363036962602
46,"podcast",2,"Social",32,30,0.320394098022618
46,"podcast",3,"Social",57,55,0.296200656245499
46,"podcast",4,"Social",77,75,0.396025251523551
46,"podcast",5,"Social",107,105,0.455175906554106
47,"podcast",1,"Social",20,15,0.112141181041012
47,"podcast",2,"Social",45,30,1.6198807191951
47,"podcast",3,"Social",75,55,2.24266211157306
47,"podcast",4,"Social",100,75,2.23144997493077
48,"podcast",1,"Social",17,15,0.288363036962602
48,"podcast",2,"Social",31,30,0.469646007039366
48,"podcast",3,"Social",56,55,0.437248587790975
48,"podcast",4,"Social",78,75,0.28178719819945
48,"podcast",5,"Social",106,105,0.609298674010349
49,"podcast",1,"Social",20,15,0.112141181041012
49,"podcast",2,"Social",40,30,0.873621174111363
49,"podcast",3,"Social",60,55,0.126943138390928
49,"podcast",4,"Social",80,75,0.0533110915512474
49,"podcast",5,"Social",115,105,0.777806233095842
50,"podcast",1,"Social",20,15,0.112141181041012
50,"podcast",2,"Social",30,30,0.618897916056114
50,"podcast",3,"Social",60,55,0.126943138390928
50,"podcast",4,"Social",90,75,1.08906944168976
50,"podcast",5,"Social",120,105,1.54842007037706
51,"podcast",2,"Social",40,30,0.873621174111363
51,"podcast",3,"Social",60,55,0.126943138390928
51,"podcast",4,"Social",80,75,0.0533110915512474
51,"podcast",5,"Social",120,105,1.54842007037706
52,"podcast",1,"Social",15,15,0.555365848965011
52,"podcast",2,"Social",30,30,0.618897916056114
52,"podcast",3,"Social",60,55,0.126943138390928
52,"podcast",4,"Social",80,75,0.0533110915512474
52,"podcast",5,"Social",105,105,0.763421441466593
53,"podcast",1,"Social",17,15,0.288363036962602
53,"podcast",2,"Social",32,30,0.320394098022618
53,"podcast",3,"Social",60,55,0.126943138390928
53,"podcast",4,"Social",80,75,0.0533110915512474
53,"podcast",5,"Social",115,105,0.777806233095842
54,"podcast",1,"Social",15,15,0.555365848965011
54,"podcast",2,"Social",30,30,0.618897916056114
54,"podcast",3,"Social",55,55,0.578296519336451
54,"podcast",4,"Social",75,75,0.624501358171753
54,"podcast",5,"Social",105,105,0.763421441466593
55,"podcast",1,"Social",15,15,0.555365848965011
55,"podcast",2,"Social",30,30,0.618897916056114
55,"podcast",3,"Social",55,55,0.578296519336451
55,"podcast",4,"Social",75,75,0.624501358171753
55,"podcast",5,"Social",105,105,0.763421441466593
56,"podcast",1,"Social",16,15,0.421864442963807
56,"podcast",2,"Social",35,30,0.127361629027624
56,"podcast",3,"Social",60,55,0.126943138390928
56,"podcast",4,"Social",85,75,0.517879175069258
56,"podcast",5,"Social",120,105,1.54842007037706
57,"podcast",1,"Social",30,15,1.44715524105306
57,"podcast",2,"Social",40,30,0.873621174111363
57,"podcast",3,"Social",65,55,0.832182796118307
57,"podcast",4,"Social",80,75,0.0533110915512474
57,"podcast",5,"Social",120,105,1.54842007037706
58,"podcast",1,"Social",15,15,0.555365848965011
58,"podcast",2,"Social",30,30,0.618897916056114
58,"podcast",3,"Social",55,55,0.578296519336451
58,"podcast",4,"Social",75,75,0.624501358171753
58,"podcast",5,"Social",105,105,0.763421441466593
59,"podcast",1,"Social",16,15,0.421864442963807
59,"podcast",2,"Social",31,30,0.469646007039366
59,"podcast",3,"Social",56,55,0.437248587790975
59,"podcast",4,"Social",75,75,0.624501358171753
59,"podcast",5,"Social",105,105,0.763421441466593
60,"podcast",1,"Social",16,15,0.421864442963807
60,"podcast",2,"Social",31,30,0.469646007039366
60,"podcast",3,"Social",56,55,0.437248587790975
60,"podcast",4,"Social",76,75,0.510263304847652
60,"podcast",5,"Social",105,105,0.763421441466593
61,"podcast",1,"Social",30,15,1.44715524105306
61,"podcast",2,"Social",30,30,0.618897916056114
61,"podcast",3,"Social",60,55,0.126943138390928
61,"podcast",4,"Social",90,75,1.08906944168976
61,"podcast",5,"Social",120,105,1.54842007037706
62,"podcast",1,"Social",15,15,0.555365848965011
62,"podcast",2,"Social",31,30,0.469646007039366
62,"podcast",3,"Social",57,55,0.296200656245499
62,"podcast",4,"Social",75,75,0.624501358171753
62,"podcast",5,"Social",106,105,0.609298674010349
63,"podcast",1,"Social",16,15,0.421864442963807
63,"podcast",2,"Social",32,30,0.320394098022618
63,"podcast",3,"Social",57,55,0.296200656245499
63,"podcast",4,"Social",77,75,0.396025251523551
63,"podcast",5,"Social",105,105,0.763421441466593
64,"podcast",1,"Social",20,15,0.112141181041012
64,"podcast",2,"Social",35,30,0.127361629027624
64,"podcast",3,"Social",60,55,0.126943138390928
64,"podcast",4,"Social",80,75,0.0533110915512474
64,"podcast",5,"Social",110,105,0.00719239581462472
65,"podcast",1,"Social",18,15,0.154861630961397
65,"podcast",2,"Social",33,30,0.171142189005871
65,"podcast",3,"Social",60,55,0.126943138390928
65,"podcast",4,"Social",78,75,0.28178719819945
65,"podcast",5,"Social",107,105,0.455175906554106
66,"podcast",1,"Social",25,15,0.779648211047035
66,"podcast",2,"Social",45,30,1.6198807191951
66,"podcast",4,"Social",85,75,0.517879175069258
66,"podcast",5,"Social",115,105,0.777806233095842
67,"podcast",1,"Social",30,15,1.44715524105306
67,"podcast",2,"Social",45,30,1.6198807191951
67,"podcast",3,"Social",60,55,0.126943138390928
67,"podcast",4,"Social",90,75,1.08906944168976
67,"podcast",5,"Social",110,105,0.00719239581462472
68,"podcast",1,"Social",15,15,0.555365848965011
68,"podcast",2,"Social",30,30,0.618897916056114
68,"podcast",3,"Social",55,55,0.578296519336451
68,"podcast",4,"Social",75,75,0.624501358171753
68,"podcast",5,"Social",105,105,0.763421441466593
69,"podcast",1,"Social",16,15,0.421864442963807
69,"podcast",2,"Social",31,30,0.469646007039366
69,"podcast",3,"Social",60,55,0.126943138390928
69,"podcast",4,"Social",80,75,0.0533110915512474
69,"podcast",5,"Social",110,105,0.00719239581462472
70,"podcast",1,"Social",15,15,0.555365848965011
70,"podcast",2,"Social",30,30,0.618897916056114
70,"podcast",3,"Social",55,55,0.578296519336451
70,"podcast",4,"Social",75,75,0.624501358171753
70,"podcast",5,"Social",105,105,0.763421441466593
71,"podcast",1,"Social",15,15,0.555365848965011
71,"podcast",2,"Social",30,30,0.618897916056114
71,"podcast",3,"Social",55,55,0.578296519336451
71,"podcast",4,"Social",75,75,0.624501358171753
71,"podcast",5,"Social",105,105,0.763421441466593
72,"podcast",1,"Social",17,15,0.288363036962602
72,"podcast",2,"Social",32,30,0.320394098022618
72,"podcast",3,"Social",57,55,0.296200656245499
72,"podcast",4,"Social",77,75,0.396025251523551
72,"podcast",5,"Social",107,105,0.455175906554106
73,"podcast",1,"Social",20,15,0.112141181041012
73,"podcast",2,"Social",40,30,0.873621174111363
73,"podcast",3,"Social",60,55,0.126943138390928
73,"podcast",4,"Social",80,75,0.0533110915512474
73,"podcast",5,"Social",115,105,0.777806233095842
74,"podcast",1,"Social",17,15,0.288363036962602
74,"podcast",2,"Social",30,30,0.618897916056114
74,"podcast",3,"Social",60,55,0.126943138390928
74,"podcast",4,"Social",75,75,0.624501358171753
74,"podcast",5,"Social",105,105,0.763421441466593
75,"podcast",1,"Social",18,15,0.154861630961397
75,"podcast",2,"Social",35,30,0.127361629027624
75,"podcast",3,"Social",60,55,0.126943138390928
75,"podcast",4,"Social",80,75,0.0533110915512474
75,"podcast",5,"Social",110,105,0.00719239581462472
76,"podcast",1,"Social",16,15,0.421864442963807
76,"podcast",2,"Social",31,30,0.469646007039366
76,"podcast",3,"Social",56,55,0.437248587790975
76,"podcast",4,"Social",76,75,0.510263304847652
76,"podcast",5,"Social",106,105,0.609298674010349
77,"podcast",1,"Social",17,15,0.288363036962602
77,"podcast",2,"Social",32,30,0.320394098022618
77,"podcast",3,"Social",57,55,0.296200656245499
77,"podcast",4,"Social",77,75,0.396025251523551
77,"podcast",5,"Social",107,105,0.455175906554106
78,"podcast",1,"Social",20,15,0.112141181041012
78,"podcast",2,"Social",35,30,0.127361629027624
78,"podcast",3,"Social",70,55,1.53742245384569
78,"podcast",4,"Social",85,75,0.517879175069258
78,"podcast",5,"Social",115,105,0.777806233095842
79,"podcast",1,"Social",16,15,0.421864442963807
79,"podcast",2,"Social",30,30,0.618897916056114
79,"podcast",3,"Social",55,55,0.578296519336451
79,"podcast",4,"Social",75,75,0.624501358171753
79,"podcast",5,"Social",105,105,0.763421441466593
80,"podcast",1,"Social",17,15,0.288363036962602
80,"podcast",2,"Social",50,30,2.36614026427884
80,"podcast",3,"Social",60,55,0.126943138390928
80,"podcast",4,"Social",75,75,0.624501358171753
80,"podcast",5,"Social",120,105,1.54842007037706
81,"podcast",1,"Social",30,15,1.44715524105306
81,"podcast",2,"Social",30,30,0.618897916056114
81,"podcast",3,"Social",60,55,0.126943138390928
81,"podcast",4,"Social",90,75,1.08906944168976
81,"podcast",5,"Social",120,105,1.54842007037706
82,"podcast",1,"Social",15,15,0.555365848965011
82,"podcast",2,"Social",30,30,0.618897916056114
82,"podcast",3,"Social",55,55,0.578296519336451
82,"podcast",4,"Social",75,75,0.624501358171753
82,"podcast",5,"Social",105,105,0.763421441466593
83,"podcast",1,"Social",20,15,0.112141181041012
83,"podcast",2,"Social",35,30,0.127361629027624
83,"podcast",3,"Social",60,55,0.126943138390928
83,"podcast",4,"Social",80,75,0.0533110915512474
83,"podcast",5,"Social",110,105,0.00719239581462472
84,"podcast",1,"Social",17,15,0.288363036962602
84,"podcast",2,"Social",31,30,0.469646007039366
84,"podcast",3,"Social",61,55,0.267991069936404
84,"podcast",4,"Social",75,75,0.624501358171753
84,"podcast",5,"Social",105,105,0.763421441466593
85,"podcast",1,"Social",17,15,0.288363036962602
85,"podcast",2,"Social",32,30,0.320394098022618
85,"podcast",3,"Social",58,55,0.155152724700024
85,"podcast",4,"Social",78,75,0.28178719819945
85,"podcast",5,"Social",106,105,0.609298674010349
86,"podcast",1,"Social",17,15,0.288363036962602
86,"podcast",2,"Social",32,30,0.320394098022618
86,"podcast",3,"Social",57,55,0.296200656245499
86,"podcast",4,"Social",77,75,0.396025251523551
86,"podcast",5,"Social",107,105,0.455175906554106
87,"podcast",1,"Social",15,15,0.555365848965011
87,"podcast",2,"Social",30,30,0.618897916056114
87,"podcast",3,"Social",55,55,0.578296519336451
87,"podcast",4,"Social",75,75,0.624501358171753
87,"podcast",5,"Social",105,105,0.763421441466593
88,"podcast",1,"Social",18,15,0.154861630961397
88,"podcast",2,"Social",33,30,0.171142189005871
88,"podcast",3,"Social",60,55,0.126943138390928
88,"podcast",4,"Social",85,75,0.517879175069258
88,"podcast",5,"Social",110,105,0.00719239581462472
89,"podcast",1,"Social",17,15,0.288363036962602
89,"podcast",2,"Social",35,30,0.127361629027624
89,"podcast",3,"Social",61,55,0.267991069936404
89,"podcast",4,"Social",82,75,0.175165015096955
89,"podcast",5,"Social",112,105,0.315437930727112
90,"podcast",1,"Social",15,15,0.555365848965011
90,"podcast",2,"Social",30,30,0.618897916056114
90,"podcast",3,"Social",55,55,0.578296519336451
90,"podcast",4,"Social",75,75,0.624501358171753
90,"podcast",5,"Social",105,105,0.763421441466593
91,"podcast",1,"Social",15,15,0.555365848965011
91,"podcast",2,"Social",30,30,0.618897916056114
91,"podcast",3,"Social",60,55,0.126943138390928
91,"podcast",4,"Social",75,75,0.624501358171753
91,"podcast",5,"Social",105,105,0.763421441466593
92,"podcast",1,"Social",20,15,0.112141181041012
92,"podcast",2,"Social",35,30,0.127361629027624
92,"podcast",3,"Social",60,55,0.126943138390928
92,"podcast",4,"Social",80,75,0.0533110915512474
92,"podcast",5,"Social",110,105,0.00719239581462472
93,"podcast",1,"Social",16,15,0.421864442963807
93,"podcast",2,"Social",31,30,0.469646007039366
93,"podcast",3,"Social",56,55,0.437248587790975
93,"podcast",4,"Social",76,75,0.510263304847652
93,"podcast",5,"Social",106,105,0.609298674010349
94,"podcast",1,"Social",20,15,0.112141181041012
94,"podcast",2,"Social",45,30,1.6198807191951
94,"podcast",3,"Social",65,55,0.832182796118307
94,"podcast",4,"Social",90,75,1.08906944168976
94,"podcast",5,"Social",120,105,1.54842007037706
95,"podcast",1,"Social",18,15,0.154861630961397
95,"podcast",2,"Social",35,30,0.127361629027624
95,"podcast",3,"Social",60,55,0.126943138390928
95,"podcast",4,"Social",85,75,0.517879175069258
95,"podcast",5,"Social",115,105,0.777806233095842
96,"podcast",1,"Social",19,15,0.0213602249601928
96,"podcast",2,"Social",35,30,0.127361629027624
96,"podcast",3,"Social",65,55,0.832182796118307
96,"podcast",4,"Social",80,75,0.0533110915512474
96,"podcast",5,"Social",107,105,0.455175906554106
97,"podcast",1,"Social",20,15,0.112141181041012
97,"podcast",2,"Social",35,30,0.127361629027624
97,"podcast",3,"Social",60,55,0.126943138390928
97,"podcast",4,"Social",80,75,0.0533110915512474
97,"podcast",5,"Social",115,105,0.777806233095842
98,"podcast",1,"Social",15,15,0.555365848965011
98,"podcast",2,"Social",30,30,0.618897916056114
98,"podcast",3,"Social",55,55,0.578296519336451
98,"podcast",4,"Social",75,75,0.624501358171753
98,"podcast",5,"Social",105,105,0.763421441466593
99,"podcast",1,"Social",15,15,0.555365848965011
99,"podcast",2,"Social",30,30,0.618897916056114
99,"podcast",3,"Social",55,55,0.578296519336451
99,"podcast",4,"Social",75,75,0.624501358171753
99,"podcast",5,"Social",105,105,0.763421441466593
100,"podcast",1,"Social",15,15,0.555365848965011
100,"podcast",2,"Social",30,30,0.618897916056114
100,"podcast",3,"Social",55,55,0.578296519336451
100,"podcast",4,"Social",75,75,0.624501358171753
100,"podcast",5,"Social",105,105,0.763421441466593
101,"podcast",1,"Social",17,15,0.288363036962602
101,"podcast",2,"Social",33,30,0.171142189005871
101,"podcast",3,"Social",60,55,0.126943138390928
101,"podcast",4,"Social",80,75,0.0533110915512474
101,"podcast",5,"Social",110,105,0.00719239581462472
102,"podcast",1,"Social",16,15,0.421864442963807
102,"podcast",2,"Social",31,30,0.469646007039366
102,"podcast",3,"Social",60,55,0.126943138390928
102,"podcast",4,"Social",80,75,0.0533110915512474
102,"podcast",5,"Social",110,105,0.00719239581462472
103,"podcast",1,"Social",30,15,1.44715524105306
103,"podcast",2,"Social",45,30,1.6198807191951
103,"podcast",3,"Social",60,55,0.126943138390928
